Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Predicted Damage (1-Fairy),Predicted Damage (2-Fairy),Predicted Damage (3-Fairy),Predicted Damage (4-Fairy),Rank
733,Adv.3,Day,46,RF,Kar98k,100,100,0,10,0,SNIP (Ammo) (5-Star),Optical (5-Star),-,5435,611,733,856,978,112
733,Adv.3,Day,269,HG,Gr P30,100,100,0,1,0,Supp (Silencer) (5-Star),Flare (Ammo) (5-Star),T Exo (Body) (5-Star),3053,610,732,854,976,113
733,Adv.3,Day,98,HG,SPP-1,100,100,0,1,0,Supp (Silencer) (5-Star),Flare (Ammo) (5-Star),T Exo (Body) (5-Star),3037,607,728,850,971,114
733,Adv.3,Day,3,HG,M9,100,100,0,4,0,Supp (Silencer) (5-Star),Flare (Ammo) (5-Star),T Exo (Body) (5-Star),3032,606,727,848,970,115
733,Adv.3,Day,20057,AR,ST AR-15 Mod,120,200,1,10,10,Optical (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),6927,606,727,848,969,116
733,Adv.3,Day,200,RF,XM3,100,105,1,10,0,SNIP (Ammo) (5-Star),Optical (5-Star),-,5385,605,726,848,969,117
733,Adv.3,Day,346,HG,CZ100,100,100,0,1,0,Supp (Silencer) (5-Star),Flare (Ammo) (5-Star),T Exo (Body) (5-Star),3024,604,725,846,967,118
733,Adv.3,Day,192,RF,JS05,100,100,0,4,0,SNIP (Ammo) (5-Star),Optical (5-Star),-,5368,603,724,845,966,119
733,Adv.3,Day,244,HG,TEC-9,100,100,0,1,0,Supp (Silencer) (5-Star),Flare (Ammo) (5-Star),T Exo (Body) (5-Star),3021,604,725,845,966,120
733,Adv.3,Day,247,RF,K31,100,100,0,1,0,SNIP (Ammo) (5-Star),Optical (5-Star),-,5358,602,723,843,964,121
733,Adv.3,Day,278,SG,Six12,100,150,1,10,0,Plate (Body) (3-Star),Slug (Shell) (5-Star),EOT (Holographic) (5-Star),5961,596,715,834,953,122
733,Adv.3,Day,146,RF,Gr G28,100,100,0,1,0,SNIP (Ammo) (5-Star),Optical (5-Star),-,5208,585,703,820,937,123
733,Adv.3,Day,305,RF,Tabuk,100,100,0,1,0,SNIP (Ammo) (5-Star),Optical (5-Star),-,5186,583,700,816,933,124
733,Adv.3,Day,117,RF,Gr PSG-1,100,100,0,1,0,SNIP (Ammo) (5-Star),Optical (5-Star),-,5161,580,696,812,928,125
733,Adv.3,Day,273,RF,SSG3000,100,100,0,1,0,SNIP (Ammo) (5-Star),Optical (5-Star),-,5154,579,695,811,927,126
733,Adv.3,Day,184,RF,T-5000,100,100,0,1,0,SNIP (Ammo) (5-Star),Optical (5-Star),-,5128,576,692,807,923,127
733,Adv.3,Day,235,RF,SPR A3G,100,100,0,1,0,SNIP (Ammo) (5-Star),Optical (5-Star),-,5092,572,687,801,916,128
733,Adv.3,Day,20060,AR,AS Val Mod,120,200,1,10,10,EOT (Holographic) (5-Star),Sp. Eq (Exclusive) (5-Star),Chip (Body) (5-Star),6524,570,685,799,913,129
733,Adv.3,Day,62,AR,Gr G41,100,150,1,10,0,Optical (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6486,567,681,794,908,130
733,Adv.3,Day,20064,AR,Gr G36 Mod,120,200,1,10,10,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6458,565,678,791,904,131
733,Adv.3,Day,206,AR,AK-12,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6446,564,676,789,902,132
733,Adv.3,Day,1027,AR,Angelica,100,150,1,10,0,Optical (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6410,560,673,785,897,133
733,Adv.3,Day,54,AR,M16A1,100,150,1,10,0,HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Chip (Body) (5-Star),6388,558,670,782,894,134
733,Adv.3,Day,1032,AR,Medusa,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6386,558,670,782,894,135
733,Adv.3,Day,118,AR,9A-91,100,150,1,10,0,Optical (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6383,558,670,781,893,136
733,Adv.3,Day,205,AR,AN-94,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6371,557,668,780,891,137
733,Adv.3,Day,318,AR,VHS,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6354,555,667,778,889,138
733,Adv.3,Day,232,HG,MP-448,100,100,0,1,0,Supp (Silencer) (5-Star),Flare (Ammo) (5-Star),-,2773,554,665,776,887,139
733,Adv.3,Day,140,HG,PSM,100,100,0,1,0,Supp (Silencer) (5-Star),Flare (Ammo) (5-Star),-,2771,554,665,775,886,140
733,Adv.3,Day,293,AR,AK-15,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6326,553,664,774,885,141
733,Adv.3,Day,306,AR,AK-Alfa,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6277,549,659,768,878,142
733,Adv.3,Day,353,SG,MAG-7,100,100,0,10,0,-,Slug (Shell) (5-Star),Optical (5-Star),5492,549,659,768,878,143
733,Adv.3,Day,20061,AR,StG44 Mod,120,200,1,10,10,EOT (Holographic) (5-Star),Sp. Eq (Exclusive) (5-Star),Chip (Body) (5-Star),6270,548,658,768,877,144
733,Adv.3,Day,159,SG,RMB-93,100,100,0,10,0,-,Slug (Shell) (5-Star),EOT (Holographic) (5-Star),5477,547,657,766,876,145
733,Adv.3,Day,313,AR,S-ACR,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6252,547,656,765,875,146
733,Adv.3,Day,20143,SMG,RO635 Mod,120,200,1,10,10,Sp. Eq (Exclusive) (5-Star),Flare (Ammo) (5-Star),EOT (Holographic) (5-Star),7288,546,655,765,874,147
733,Adv.3,Day,190,SG,NS2000,100,150,1,10,0,-,Slug (Shell) (5-Star),EOT (Holographic) (5-Star),5465,546,655,765,874,148
733,Adv.3,Day,20075,MG,M1918 Mod,120,200,1,10,10,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),14551,545,654,763,873,149
733,Adv.3,Day,73,AR,AUG,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6236,545,654,763,873,150
733,Adv.3,Day,338,AR,SIG MCX,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6231,545,654,763,872,151
733,Adv.3,Day,289,AR,R5,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6224,544,653,762,871,152
733,Adv.3,Day,243,AR,64 Shiki,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6216,543,652,761,870,153
733,Adv.3,Day,274,AR,ACR,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6217,543,652,761,870,154
733,Adv.3,Day,290,AR,89 Shiki,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6210,543,652,760,869,155
733,Adv.3,Day,20081,MG,LWMMG Mod,120,200,1,10,10,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Box (MG Clip) (5-Star),14360,538,646,753,861,156
733,Adv.3,Day,236,AR,K11,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6145,537,645,752,860,157
733,Adv.3,Day,125,MG,Gr MG4,100,150,1,10,0,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Box (MG Clip) (5-Star),14320,537,644,751,859,158
733,Adv.3,Day,20071,AR,Galil Mod,120,200,1,10,10,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6087,532,639,745,852,159
733,Adv.3,Day,20026,SMG,Gr MP5 Mod,120,200,1,10,10,Sp. Eq (Exclusive) (5-Star),-,Sp. Eq (Exclusive) (5-Star),7083,531,637,743,849,160
733,Adv.3,Day,194,AR,K2,100,150,1,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6059,530,636,742,848,161
733,Adv.3,Day,20063,AR,Gr G3 Mod,120,200,1,10,10,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5961,521,625,730,834,162
733,Adv.3,Day,20089,MG,Bren Mod,120,200,1,10,10,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Box (MG Clip) (5-Star),13860,519,623,727,831,163
733,Adv.3,Day,20101,SMG,UMP9 Mod,120,200,1,10,10,Chip (Body) (5-Star),-,Sp. Eq (Exclusive) (5-Star),6923,519,623,726,830,164
733,Adv.3,Day,321,SG,TS12,100,100,0,4,0,-,Slug (Shell) (5-Star),EOT (Holographic) (5-Star),5178,517,621,724,828,165
733,Adv.3,Day,20032,SMG,Micro Uzi Mod,120,200,1,10,10,Chip (Body) (5-Star),-,Sp. Eq (Exclusive) (5-Star),6838,512,615,717,820,166
733,Adv.3,Day,88,MG,MG3,100,150,1,10,0,SLAP (Ammo) (5-Star),EOT (Holographic) (5-Star),Sp. Eq (Exclusive) (5-Star),13449,504,605,706,806,167
733,Adv.3,Day,1029,AR,Agent 416,100,100,0,10,0,EOT (Holographic) (5-Star),Sp. Eq (Exclusive) (5-Star),Chip (Body) (5-Star),5762,504,605,705,806,168
733,Adv.3,Day,1033,MG,Hanazono Yurine,100,150,1,10,0,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Box (MG Clip) (5-Star),13419,503,603,704,805,169
733,Adv.3,Day,80,MG,M1919A4,100,150,1,10,0,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Box (MG Clip) (5-Star),13304,498,598,698,798,170
733,Adv.3,Day,79,MG,FF M249SAW,100,150,1,10,0,SLAP (Ammo) (5-Star),Optical (5-Star),Sp. Eq (Exclusive) (5-Star),13312,499,599,698,798,171
733,Adv.3,Day,253,MG,Lewis,100,150,1,10,0,SLAP (Ammo) (5-Star),Optical (5-Star),Box (MG Clip) (5-Star),13208,495,594,693,792,172
733,Adv.3,Day,292,MG,RPK-16,100,150,1,10,0,SLAP (Ammo) (5-Star),Optical (5-Star),Box (MG Clip) (5-Star),13172,493,592,691,790,173
733,Adv.3,Day,263,MG,Gr MG36,100,150,1,10,0,SLAP (Ammo) (5-Star),Optical (5-Star),Box (MG Clip) (5-Star),13055,489,587,685,783,174
733,Adv.3,Day,1021,MG,Alma Armas,100,150,1,10,0,SLAP (Ammo) (5-Star),Optical (5-Star),Sp. Eq (Exclusive) (5-Star),12854,482,578,674,771,175
733,Adv.3,Day,112,MG,Negev,100,150,1,10,0,SLAP (Ammo) (5-Star),Optical (5-Star),Box (MG Clip) (5-Star),12773,478,574,670,766,176
733,Adv.3,Day,238,MG,QJY-88,100,150,1,10,0,SLAP (Ammo) (5-Star),Optical (5-Star),Box (MG Clip) (5-Star),12750,478,573,669,765,177
733,Adv.3,Day,173,MG,PKP,100,150,1,10,0,SLAP (Ammo) (5-Star),Optical (5-Star),Box (MG Clip) (5-Star),12755,478,573,669,765,178
733,Adv.3,Day,339,MG,RPK-203,100,150,1,10,0,SLAP (Ammo) (5-Star),Optical (5-Star),Box (MG Clip) (5-Star),12697,476,571,666,761,179
733,Adv.3,Day,115,SMG,Suomi,100,150,1,10,0,Sp. Eq (Exclusive) (5-Star),-,EOT (Holographic) (5-Star),6242,468,561,655,749,180
733,Adv.3,Day,307,MG,ZB-26,100,150,1,10,0,SLAP (Ammo) (5-Star),Optical (5-Star),Box (MG Clip) (5-Star),12396,464,557,650,743,181
733,Adv.3,Day,1030,SMG,Jashin-chan,100,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,EOT (Holographic) (5-Star),6175,463,555,648,741,182
733,Adv.3,Day,16,SMG,Thompson,100,100,0,10,0,Sp. Eq (Exclusive) (5-Star),-,Supp (Silencer) (5-Star),6116,458,550,642,733,183
733,Adv.3,Day,72,AR,TAR-21,100,100,0,1,0,Optical (5-Star),HV (Ammo) (3-Star),Sp. Eq (Exclusive) (5-Star),5228,457,548,640,731,184
733,Adv.3,Day,1026,MG,Claes,100,100,0,1,0,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Box (MG Clip) (5-Star),12198,457,548,640,731,185
733,Adv.3,Day,203,SMG,Honey Badger,100,150,1,10,0,Sp. Eq (Exclusive) (5-Star),-,EOT (Holographic) (5-Star),5977,448,537,627,717,186
733,Adv.3,Day,20136,SMG,PP-19 Mod,120,200,1,10,10,Chip (Body) (3-Star),-,Sp. Eq (Exclusive) (5-Star),5914,443,532,620,709,187
733,Adv.3,Day,1028,SMG,Agent Vector,100,100,0,10,0,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),EOT (Holographic) (5-Star),5916,443,532,621,709,188
733,Adv.3,Day,127,SMG,Type79,100,100,0,10,0,-,Sp. Eq (Exclusive) (5-Star),EOT (Holographic) (5-Star),5336,400,480,560,640,189
733,Adv.3,Day,208,MG,HMG21,100,100,0,10,0,SLAP (Ammo) (4-Star),EOT (Holographic) (5-Star),Box (MG Clip) (5-Star),10627,398,478,557,637,190
733,Adv.3,Day,20093,SMG,IDW Mod,120,200,1,1,1,Sp. Eq (Exclusive) (5-Star),-,Supp (Silencer) (5-Star),5252,393,472,551,630,191
733,Adv.3,Day,1019,SMG,Dorothy Haze,100,100,0,10,0,-,Sp. Eq (Exclusive) (5-Star),Supp (Silencer) (5-Star),5162,387,464,542,619,192
733,Adv.3,Day,85,MG,PK,100,100,0,10,0,-,Sp. Eq (Exclusive) (5-Star),Box (MG Clip) (5-Star),6217,233,279,326,373,193
736,Adv.6,Night,20055,AR,M4A1 Mod,120,200,1,10,10,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7607,1426,1711,1996,2282,1
736,Adv.6,Night,20122,AR,Gr G11 Mod,120,200,1,10,10,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6693,1254,1505,1756,2007,2
736,Adv.6,Night,20065,AR,416 Mod,120,200,1,10,10,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6569,1231,1478,1724,1970,3
736,Adv.6,Night,330,AR,FX-05,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5462,1228,1474,1720,1966,4
736,Adv.6,Night,20056,AR,M4 SOPMOD II Mod,120,200,1,10,10,PEQ (Night Equip) (5-Star),Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),6397,1199,1439,1679,1919,5
736,Adv.6,Night,171,AR,Ribeyrolles,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5246,1180,1416,1652,1888,6
736,Adv.6,Night,20060,AR,AS Val Mod,120,200,1,10,10,PEQ (Night Equip) (5-Star),Sp. Eq (Exclusive) (5-Star),Chip (Body) (5-Star),6178,1158,1390,1621,1853,7
736,Adv.6,Night,262,AR,EM-2,100,100,0,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5106,1148,1378,1608,1838,8
736,Adv.6,Night,206,AR,AK-12,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6122,1147,1377,1607,1836,9
736,Adv.6,Night,20064,AR,Gr G36 Mod,120,200,1,10,10,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6095,1142,1371,1599,1828,10
736,Adv.6,Night,20143,SMG,RO635 Mod,120,200,1,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),PEQ (Night Equip) (5-Star),7010,1139,1366,1594,1822,11
736,Adv.6,Night,205,AR,AN-94,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),6071,1138,1365,1593,1821,12
736,Adv.6,Night,1032,AR,Medusa,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6065,1137,1364,1592,1819,13
736,Adv.6,Night,318,AR,VHS,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5997,1124,1349,1574,1799,14
736,Adv.6,Night,243,AR,64 Shiki,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5965,1118,1342,1565,1789,15
736,Adv.6,Night,293,AR,AK-15,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5964,1118,1341,1565,1789,16
736,Adv.6,Night,20061,AR,StG44 Mod,120,200,1,10,10,PEQ (Night Equip) (5-Star),Sp. Eq (Exclusive) (5-Star),Chip (Body) (5-Star),5963,1118,1341,1565,1788,17
736,Adv.6,Night,306,AR,AK-Alfa,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5932,1112,1334,1557,1779,18
736,Adv.6,Night,73,AR,AUG,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5907,1107,1329,1550,1772,19
736,Adv.6,Night,1027,AR,Angelica,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5907,1107,1329,1550,1772,20
736,Adv.6,Night,289,AR,R5,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5879,1102,1322,1543,1763,21
736,Adv.6,Night,274,AR,ACR,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5866,1099,1319,1539,1759,22
736,Adv.6,Night,338,AR,SIG MCX,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5865,1099,1319,1539,1759,23
736,Adv.6,Night,347,SMG,SR2,100,150,1,10,0,T Exo (Body) (5-Star),AP (Ammo) (5-Star),PEQ (Night Equip) (5-Star),6759,1098,1318,1537,1757,24
736,Adv.6,Night,138,AR,6P62,100,150,1,10,0,PEQ (Night Equip) (5-Star),AP (Ammo) (5-Star),Chip (Body) (5-Star),5833,1093,1312,1531,1749,25
736,Adv.6,Night,290,AR,89 Shiki,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5817,1090,1308,1526,1745,26
736,Adv.6,Night,20057,AR,ST AR-15 Mod,120,200,1,10,10,PEQ (Night Equip) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),5801,1087,1305,1522,1740,27
736,Adv.6,Night,236,AR,K11,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5801,1087,1305,1522,1740,28
736,Adv.6,Night,313,AR,S-ACR,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5789,1085,1302,1519,1736,29
736,Adv.6,Night,20071,AR,Galil Mod,120,200,1,10,10,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Chip (Body) (5-Star),5779,1083,1300,1516,1733,30
736,Adv.6,Night,62,AR,Gr G41,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),5775,1082,1299,1515,1732,31
736,Adv.6,Night,213,SMG,C-MS,100,150,1,10,0,Chip (Body) (5-Star),AP (Ammo) (5-Star),PEQ (Night Equip) (5-Star),6600,1072,1287,1501,1716,32
736,Adv.6,Night,118,AR,9A-91,100,150,1,10,0,PEQ (Night Equip) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),5629,1055,1266,1477,1688,33
736,Adv.6,Night,20026,SMG,Gr MP5 Mod,120,200,1,10,10,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),PEQ (Night Equip) (5-Star),6415,1042,1250,1459,1667,34
736,Adv.6,Night,54,AR,M16A1,100,150,1,10,0,HV (Ammo) (3-Star),Plate (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),5549,1040,1248,1456,1664,35
736,Adv.6,Night,20029,SMG,STEN Mk? Mod,120,200,1,10,10,T Exo (Body) (5-Star),HP (Ammo) (5-Star),PEQ (Night Equip) (3-Star),6145,998,1198,1397,1597,36
736,Adv.6,Night,20136,SMG,PP-19 Mod,120,200,1,10,10,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6140,997,1197,1396,1596,37
736,Adv.6,Night,20101,SMG,UMP9 Mod,120,200,1,10,10,T Exo (Body) (5-Star),HP (Ammo) (5-Star),PEQ (Night Equip) (3-Star),6069,986,1183,1380,1577,38
736,Adv.6,Night,20103,SMG,UMP45 Mod,120,200,1,10,10,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6041,981,1177,1374,1570,39
736,Adv.6,Night,327,SMG,SUB-2000,100,100,0,10,0,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),Supp (Silencer) (5-Star),5021,979,1174,1370,1566,40
736,Adv.6,Night,228,SMG,100 Shiki,100,100,0,10,0,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),5976,971,1165,1359,1553,41
736,Adv.6,Night,16,SMG,Thompson,100,100,0,10,0,Sp. Eq (Exclusive) (5-Star),Flare (Ammo) (5-Star),Supp (Silencer) (5-Star),5840,949,1138,1328,1518,42
736,Adv.6,Night,115,SMG,Suomi,100,150,1,10,0,Sp. Eq (Exclusive) (5-Star),Flare (Ammo) (5-Star),Supp (Silencer) (5-Star),5817,945,1134,1323,1512,43
736,Adv.6,Night,20031,SMG,M38 Mod,120,200,1,10,10,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),Supp (Silencer) (5-Star),5803,942,1131,1320,1508,44
736,Adv.6,Night,1030,SMG,Jashin-chan,100,100,0,10,0,Sp. Eq (Exclusive) (5-Star),Flare (Ammo) (5-Star),Supp (Silencer) (5-Star),5622,913,1096,1279,1461,45
736,Adv.6,Night,27,SMG,Skorpion,100,100,0,10,0,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),Supp (Silencer) (5-Star),4682,912,1095,1278,1460,46
736,Adv.6,Night,20032,SMG,Micro Uzi Mod,120,200,1,10,10,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),5597,909,1091,1273,1455,47
736,Adv.6,Night,1023,SMG,Henrietta,100,100,0,10,0,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),5568,904,1085,1266,1447,48
736,Adv.6,Night,245,SMG,P90,100,100,0,10,0,T Exo (Body) (5-Star),Flare (Ammo) (5-Star),Supp (Silencer) (5-Star),5535,899,1079,1259,1439,49
736,Adv.6,Night,315,SMG,AUG Para,100,150,1,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5415,879,1055,1231,1407,50
736,Adv.6,Night,234,SMG,JS 9,100,150,1,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5364,871,1045,1220,1394,51
736,Adv.6,Night,311,SMG,Lusa,100,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5331,866,1039,1212,1386,52
736,Adv.6,Night,20094,SMG,Type64 Mod,120,200,1,10,10,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),5306,862,1034,1207,1379,53
736,Adv.6,Night,104,SMG,Gr G36c,100,150,1,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5265,855,1026,1197,1368,54
736,Adv.6,Night,1019,SMG,Dorothy Haze,100,100,0,10,0,T Exo (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Supp (Silencer) (5-Star),5186,842,1011,1179,1348,55
736,Adv.6,Night,178,SMG,F1,100,150,1,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5180,841,1010,1178,1346,56
736,Adv.6,Night,28,SMG,Gr MP7,100,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5177,841,1009,1177,1346,57
736,Adv.6,Night,224,SMG,PM-06,100,100,0,10,0,T Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5166,839,1007,1175,1343,58
736,Adv.6,Night,127,SMG,Type79,100,100,0,10,0,T Exo (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),Supp (Silencer) (5-Star),5135,834,1001,1168,1335,59
736,Adv.6,Night,203,SMG,Honey Badger,100,150,1,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),5007,813,976,1139,1301,60
736,Adv.6,Night,1028,SMG,Agent Vector,100,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4941,802,963,1124,1284,61
736,Adv.6,Night,20093,SMG,IDW Mod,120,200,1,1,1,Sp. Eq (Exclusive) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4783,777,932,1088,1243,62
736,Adv.6,Night,259,SMG,PM-9,100,100,0,10,0,X Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4775,775,931,1086,1241,63
736,Adv.6,Night,135,SMG,SR-3MP,100,150,1,10,0,X Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4726,767,921,1075,1228,64
736,Adv.6,Night,209,SMG,OTs-39,100,150,1,10,0,X Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4706,764,917,1070,1223,65
736,Adv.6,Night,251,SMG,X95,100,100,0,10,0,X Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4646,754,905,1056,1207,66
736,Adv.6,Night,336,SMG,PPD-40,100,100,0,10,0,X Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4616,750,900,1050,1200,67
736,Adv.6,Night,295,SMG,CF-05,100,100,0,8,0,X Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4604,748,897,1047,1197,68
736,Adv.6,Night,20,SMG,Vector,100,100,0,10,0,X Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4560,741,889,1037,1185,69
736,Adv.6,Night,286,SMG,K-PDW,100,150,1,10,0,X Exo (Body) (5-Star),HP (Ammo) (5-Star),Supp (Silencer) (5-Star),4545,738,886,1033,1181,70
736,Adv.6,Night,176,SMG,TMP,100,100,0,2,0,X Exo (Body) (5-Star),HP (Ammo) (5-Star),Red Dot (5-Star),3703,722,866,1010,1155,71
